combo	digi_combo	ptbin	a0	a1	b0	b1	b2	c0	c103BL_I6_M5_O4	1110	0	2.556212	517.556436	0.000000	0.000000	0.000000	0.000000	0.000000
02BS_I5_M6_O6	1637	9	5.730671	886.890492	0.000000	0.000000	0.000000	0.000000	0.000000
11EL_I2_M3_O6	1586	0	2.076184	1126.448703	0.529355	-0.174407	-7.438683	-6.213786	3.868648
11EL_I2_M3_O6	1586	1	2.076184	1126.448703	0.936276	-1.445154	-38.594068	-17.658572	11.812498
11EL_I2_M3_O6	1586	2	2.076184	1126.448703	2.362681	4.801446	-128.232359	11.751607	-7.885732
11EL_I2_M3_O6	1586	3	2.076184	1126.448703	3.233264	-2.104853	-155.108689	-13.174454	9.308263
11EL_I2_M3_O6	1586	4	2.076184	1126.448703	5.787695	-7.401440	-290.063506	3.626460	-2.910644
11EL_I2_M3_O6	1586	5	2.076184	1126.448703	5.870665	-4.572387	-308.209237	-29.525659	19.764565
11EL_I2_M3_O6	1586	6	2.076184	1126.448703	9.103912	0.605515	-380.988628	-37.933968	25.667745
11EL_I2_M3_O6	1586	7	2.076184	1126.448703	11.048214	9.027828	-434.872482	25.864401	-18.771334
11EL_I2_M3_O6	1586	8	2.076184	1126.448703	9.234136	-0.280828	-463.915157	-29.257158	20.891257
11EL_I2_M3_O6	1586	9	2.076184	1126.448703	16.214835	-3.311367	-992.121678	-368.532735	270.933684
11EL_I2_M3_O5	1330	0	2.510633	1140.779910	0.880018	-0.248611	-4.202935	0.744190	-0.583530
11EL_I2_M3_O5	1330	1	2.510633	1140.779910	0.773471	-0.601036	-17.030048	5.684437	-3.765522
11EL_I2_M3_O5	1330	2	2.510633	1140.779910	0.411214	-0.127859	-15.012522	15.186602	-10.258844
11EL_I2_M3_O5	1330	3	2.510633	1140.779910	0.213590	0.640033	-13.477368	35.140711	-23.121312
11EL_I2_M3_O5	1330	4	2.510633	1140.779910	0.148175	2.079450	-13.877173	36.558828	-24.310137
11EL_I2_M3_O5	1330	5	2.510633	1140.779910	-0.388225	-2.320978	-22.819615	40.540050	-26.392014
11EL_I2_M3_O5	1330	6	2.510633	1140.779910	0.387795	0.474635	-42.560669	54.519337	-35.744164
11EL_I2_M3_O5	1330	7	2.510633	1140.779910	-0.477359	1.745504	-22.430516	53.395099	-35.083119
11EL_I2_M3_O5	1330	8	2.510633	1140.779910	2.369718	-2.132461	-63.932099	-7.029852	5.143546
11EL_I2_M3_O5	1330	9	2.510633	1140.779910	5.455012	3.633946	14.568731	-44.753504	37.617913
11EL_I2_M3_O4	1074	0	1.850631	1272.536415	0.378631	-1.004902	10.610378	11.412780	-7.526177
11EL_I2_M3_O4	1074	1	1.850631	1272.536415	-0.149021	-3.135091	22.284667	49.542508	-32.012944
11EL_I2_M3_O4	1074	2	1.850631	1272.536415	-1.200345	-0.527750	101.273134	5.525171	-3.554143
11EL_I2_M3_O4	1074	3	1.850631	1272.536415	-2.394080	-1.251974	122.072001	65.778493	-41.342163
11EL_I2_M3_O4	1074	4	1.850631	1272.536415	-4.460887	5.452955	267.855120	46.583262	-29.829659
11EL_I2_M3_O4	1074	5	1.850631	1272.536415	-5.947595	-13.012367	268.613340	38.407213	-23.737415
11EL_I2_M3_O4	1074	6	1.850631	1272.536415	-4.563880	-0.580407	234.594252	-25.089923	15.899978
11EL_I2_M3_O4	1074	7	1.850631	1272.536415	-5.682803	10.136394	279.598325	78.796549	-49.450020
11EL_I2_M3_O4	1074	8	1.850631	1272.536415	-4.772688	8.228892	251.449102	414.742476	-259.974022
11EL_I2_M3_O4	1074	9	1.850631	1272.536415	-5.979483	-1.401006	381.084241	0.000000	0.000000
09BL_I5_M5_O5	1365	0	2.108654	527.814781	1.144722	8.635985	-53.128886	-10.368521	11.487738
09BL_I5_M5_O5	1365	1	2.108654	527.814781	0.929541	4.049812	-45.536363	-6.812019	7.803267
09BL_I5_M5_O5	1365	2	2.108654	527.814781	1.777419	4.135174	-80.898141	-0.902503	0.783439
09BL_I5_M5_O5	1365	3	2.108654	527.814781	2.212961	4.708712	-99.237915	1.000388	-1.117589
09BL_I5_M5_O5	1365	4	2.108654	527.814781	2.424809	5.279440	-116.117156	-0.264716	0.492500
09BL_I5_M5_O5	1365	5	2.108654	527.814781	3.141900	3.676275	-141.608070	7.954243	-9.035603
09BL_I5_M5_O5	1365	6	2.108654	527.814781	3.553807	4.621459	-167.203054	9.743338	-11.233881
09BL_I5_M5_O5	1365	7	2.108654	527.814781	4.184449	5.817003	-183.474352	16.102936	-18.435602
09BL_I5_M5_O5	1365	8	2.108654	527.814781	4.757050	3.973493	-183.954683	12.951115	-15.184193
09BL_I5_M5_O5	1365	9	2.108654	527.814781	5.637244	4.723358	-161.253915	7.220021	-6.270322
03EL_I2_O6	1538	0	3.522903	30.420579	0.000000	0.000000	0.000000	0.000000	0.000000
03EL_I2_O6	1538	1	3.522903	30.420579	0.300671	-30.276689	-157.643087	0.000000	0.000000
03EL_I2_O6	1538	2	3.522903	30.420579	1.202520	-6.965158	-114.108667	9.050085	-6.204616
03EL_I2_O6	1538	3	3.522903	30.420579	2.974285	-9.958793	-203.674348	0.000000	0.000000
03EL_I2_O6	1538	4	3.522903	30.420579	3.915608	-12.515887	-305.525639	54.131853	-38.040587
03EL_I2_O6	1538	5	3.522903	30.420579	4.929435	-2.377598	-345.333135	0.000000	0.000000
03EL_I2_O6	1538	6	3.522903	30.420579	0.000000	0.000000	0.000000	-43.543888	29.516483
03EL_I2_O6	1538	7	3.522903	30.420579	0.000000	0.000000	0.000000	0.000000	0.000000
03EL_I2_O6	1538	8	3.522903	30.420579	0.000000	0.000000	0.000000	0.000000	0.000000
03EL_I2_O6	1538	9	3.522903	30.420579	0.000000	0.000000	0.000000	0.000000	0.000000
02CS_S1_M1_O2	528	0	1.252028	1305.775163	0.487957	-0.022181	-4.054060	-4.549854	2.054029
02CS_S1_M1_O2	528	1	1.252028	1305.775163	0.379143	0.100208	-3.866890	-6.544040	2.989901
02CS_S1_M1_O2	528	2	1.252028	1305.775163	0.134464	1.584475	10.603791	-7.679973	3.519354
02CS_S1_M1_O2	528	3	1.252028	1305.775163	0.144022	-0.362952	-12.582426	-8.628582	4.106448
02CS_S1_M1_O2	528	4	1.252028	1305.775163	0.284695	0.298802	-16.459604	-8.071637	3.898823
02CS_S1_M1_O2	528	5	1.252028	1305.775163	0.234508	0.967701	-24.253200	-6.990344	3.265894
02CS_S1_M1_O2	528	6	1.252028	1305.775163	0.296450	-0.016069	-39.816904	-16.535142	7.615088
02CS_S1_M1_O2	528	7	1.252028	1305.775163	0.163911	-0.421751	-31.418273	-14.208086	6.577717
02CS_S1_M1_O2	528	8	1.252028	1305.775163	0.270680	0.771740	-26.395072	-14.725671	6.741324
02CS_S1_M1_O2	528	9	1.252028	1305.775163	2.280082	0.732098	-81.143075	28.491575	-7.932188
02CS_S1_M1_O1	272	0	1.919542	1078.815910	0.734168	-0.180492	2.580987	-6.234865	2.613721
02CS_S1_M1_O1	272	1	1.919542	1078.815910	0.510884	2.396677	7.955223	-25.281918	10.593273
02CS_S1_M1_O1	272	2	1.919542	1078.815910	0.574566	0.608319	-21.662653	-32.706125	13.389469
02CS_S1_M1_O1	272	3	1.919542	1078.815910	0.744989	-0.945116	-52.547620	-47.795304	19.614610
02CS_S1_M1_O1	272	4	1.919542	1078.815910	0.681866	0.752882	-64.253057	-71.093446	28.989806
02CS_S1_M1_O1	272	5	1.919542	1078.815910	0.367754	1.869529	-48.823579	-89.030999	36.750994
02CS_S1_M1_O1	272	6	1.919542	1078.815910	0.496621	2.703077	-74.032771	-74.924434	30.198299
02CS_S1_M1_O1	272	7	1.919542	1078.815910	-0.039565	-4.143768	7.112371	-70.731232	28.133605
02CS_S1_M1_O1	272	8	1.919542	1078.815910	3.108578	0.421925	-77.979547	-102.188045	40.321035
02CS_S1_M1_O1	272	9	1.919542	1078.815910	12.898622	-0.834953	-216.180265	245.232637	-88.192230
10BS_I3_M3	51	0	3.353573	58.264593	0.272078	5.402642	30.650862	-0.306058	0.342101
10BS_I3_M3	51	1	3.353573	58.264593	0.020670	1.897177	23.965151	-0.130311	-0.244230
10BS_I3_M3	51	2	3.353573	58.264593	-2.111505	8.330066	138.940301	6.173069	-12.997593
10BS_I3_M3	51	3	3.353573	58.264593	-2.501423	13.185270	170.025477	3.329473	-6.874730
10BS_I3_M3	51	4	3.353573	58.264593	-1.659152	7.568274	101.628162	0.477335	-2.066819
10BS_I3_M3	51	5	3.353573	58.264593	-2.244005	2.746683	138.052745	0.000000	0.000000
10BS_I3_M3	51	6	3.353573	58.264593	0.000000	0.000000	0.000000	0.000000	0.000000
10BS_I3_M3	51	7	3.353573	58.264593	0.000000	0.000000	0.000000	0.000000	0.000000
10BS_I3_M3	51	8	3.353573	58.264593	0.000000	0.000000	0.000000	0.000000	0.000000
10BS_I3_M3	51	9	3.353573	58.264593	0.000000	0.000000	0.000000	0.000000	0.000000
11BL_I2_M3	50	0	3.106039	26.757864	0.603761	1.474716	-25.067966	-1.032524	2.013078
11BL_I2_M3	50	1	3.106039	26.757864	0.421927	-9.529435	-74.394248	1.931224	-3.325225
11BL_I2_M3	50	2	3.106039	26.757864	1.098170	-6.042961	-84.457767	15.185068	-29.778515
11BL_I2_M3	50	3	3.106039	26.757864	0.000000	0.000000	0.000000	0.000000	0.000000
11BL_I2_M3	50	4	3.106039	26.757864	0.000000	0.000000	0.000000	0.000000	0.000000
11BL_I2_M3	50	5	3.106039	26.757864	0.000000	0.000000	0.000000	0.000000	0.000000
11BL_I2_M3	50	6	3.106039	26.757864	0.000000	0.000000	0.000000	0.000000	0.000000
11BL_I2_M3	50	7	3.106039	26.757864	0.000000	0.000000	0.000000	0.000000	0.000000
11BL_I2_M3	50	8	3.106039	26.757864	0.000000	0.000000	0.000000	0.000000	0.000000
11BL_I2_M3	50	9	3.106039	26.757864	0.000000	0.000000	0.000000	0.000000	0.000000
01BL_M3_O4	1072	0	3.471607	25.530718	0.000000	0.000000	0.000000	0.000000	0.000000
01BL_M3_O4	1072	1	3.471607	25.530718	0.000000	0.000000	0.000000	0.000000	0.000000
01BL_M3_O4	1072	2	3.471607	25.530718	0.340548	-1.449727	-25.401000	-8.691045	12.689474
01BL_M3_O4	1072	3	3.471607	25.530718	1.992202	2.228833	-82.926528	-0.709700	0.443275
01BL_M3_O4	1072	4	3.471607	25.530718	0.767192	-2.670151	-60.762041	-4.077420	6.326777
01BL_M3_O4	1072	5	3.471607	25.530718	0.362286	-2.318879	-74.014119	-6.841866	11.320929
01BL_M3_O4	1072	6	3.471607	25.530718	1.136377	5.383435	-69.532285	4.833524	-10.629179
01BL_M3_O4	1072	7	3.471607	25.530718	-0.850440	-12.259196	-54.603037	-1.125138	1.781178
01BL_M3_O4	1072	8	3.471607	25.530718	1.021371	-6.565781	-56.212558	7.951778	-10.924733
01BL_M3_O4	1072	9	3.471607	25.530718	0.000000	0.000000	0.000000	0.000000	0.000000
04BS_I1_M2_O2	545	0	4.282983	703.521552	0.000000	0.000000	0.000000	0.000000	0.000000
04BS_I1_M2_O2	545	1	4.282983	703.521552	-0.394665	-12.319350	115.331327	-0.536129	-0.159884
04BS_I1_M2_O2	545	2	4.282983	703.521552	-3.572833	-19.974118	248.698384	3.593832	-21.923507
04BS_I1_M2_O2	545	3	4.282983	703.521552	-1.906000	-25.161321	308.605223	-4.761559	15.380839
04BS_I1_M2_O2	545	4	4.282983	703.521552	-6.390270	-18.235133	460.050471	0.000000	0.000000
04BS_I1_M2_O2	545	5	4.282983	703.521552	-7.875059	-20.012319	442.524696	1.238520	-1.382440
04BS_I1_M2_O2	545	6	4.282983	703.521552	-9.056065	-11.032864	669.938697	2.474069	-4.827769
04BS_I1_M2_O2	545	7	4.282983	703.521552	0.000000	0.000000	0.000000	-9.761196	36.798482
04BS_I1_M2_O2	545	8	4.282983	703.521552	0.000000	0.000000	0.000000	6.722127	-26.664798
04BS_I1_M2_O2	545	9	4.282983	703.521552	0.000000	0.000000	0.000000	0.000000	0.000000
01BL_I1_O1	257	0	4.806678	53.769101	2.413710	-5.439497	-47.896792	0.173249	-0.572666
01BL_I1_O1	257	1	4.806678	53.769101	1.761065	-4.212533	-33.020698	-0.464675	1.751561
01BL_I1_O1	257	2	4.806678	53.769101	1.917720	-4.973240	-71.939310	-0.466378	1.585322
01BL_I1_O1	257	3	4.806678	53.769101	2.260636	-6.140563	-119.357768	-0.132638	-2.255302
01BL_I1_O1	257	4	4.806678	53.769101	1.699280	-6.426977	-129.929964	-0.626150	4.829015
01BL_I1_O1	257	5	4.806678	53.769101	1.857386	-2.581479	-182.452480	0.432272	-4.574088
01BL_I1_O1	257	6	4.806678	53.769101	0.205945	-6.258306	-156.290613	1.408216	-8.646230
01BL_I1_O1	257	7	4.806678	53.769101	1.691909	-6.385291	-214.225644	-0.041313	1.560931
01BL_I1_O1	257	8	4.806678	53.769101	2.044160	3.152731	-259.521876	-0.254574	-1.142073
01BL_I1_O1	257	9	4.806678	53.769101	0.000000	0.000000	0.000000	5.440978	-27.968355
02BS_I2_O3	770	0	4.668093	77.765323	1.391902	4.682796	22.338687	-0.186287	-0.023641
02BS_I2_O3	770	1	4.668093	77.765323	0.630836	9.988465	70.585916	5.331573	-14.709918
02BS_I2_O3	770	2	4.668093	77.765323	-0.265616	9.181871	95.572301	-2.207519	3.683170
02BS_I2_O3	770	3	4.668093	77.765323	-1.784081	6.371042	156.655096	2.166276	-6.924589
02BS_I2_O3	770	4	4.668093	77.765323	-2.392563	5.573087	159.325176	5.012527	-12.146359
02BS_I2_O3	770	5	4.668093	77.765323	-3.449895	11.213502	265.369200	5.021676	-12.124434
02BS_I2_O3	770	6	4.668093	77.765323	-3.572354	8.033152	234.635917	2.240294	-5.701068
02BS_I2_O3	770	7	4.668093	77.765323	-5.158750	8.371794	275.479644	-2.230485	3.779820
02BS_I2_O3	770	8	4.668093	77.765323	-3.095988	8.420237	210.266560	5.391087	-12.017918
02BS_I2_O3	770	9	4.668093	77.765323	0.000000	0.000000	0.000000	0.000000	0.000000
02BS_I2_O2	514	0	4.470288	78.218160	0.000000	0.000000	0.000000	0.000000	0.000000
02BS_I2_O2	514	1	4.470288	78.218160	1.245424	6.096615	29.755659	1.775489	-5.968121
02BS_I2_O2	514	2	4.470288	78.218160	-0.447174	9.965713	160.551921	-3.204634	6.666060
02BS_I2_O2	514	3	4.470288	78.218160	-0.942643	5.942343	132.337261	0.455172	-7.339573
02BS_I2_O2	514	4	4.470288	78.218160	-2.146926	17.711167	177.885302	0.000000	0.000000
02BS_I2_O2	514	5	4.470288	78.218160	-2.164651	10.827981	201.590289	-7.476072	15.955388
02BS_I2_O2	514	6	4.470288	78.218160	-4.622460	11.708050	337.572067	0.000000	0.000000
02BS_I2_O2	514	7	4.470288	78.218160	-5.317935	26.433228	466.728270	0.000000	0.000000
02BS_I2_O2	514	8	4.470288	78.218160	0.000000	0.000000	0.000000	2.036547	-4.187389
02BS_I2_O2	514	9	4.470288	78.218160	0.000000	0.000000	0.000000	0.000000	0.000000
01BL_I3_O3	771	0	7.262001	47.330868	0.000000	0.000000	0.000000	0.000000	0.000000
01BL_I3_O3	771	1	7.262001	47.330868	4.855784	-2.070119	-69.798448	2.686997	-2.771720
01BL_I3_O3	771	2	7.262001	47.330868	1.368957	-4.893394	-24.675265	-7.981875	13.607508
01BL_I3_O3	771	3	7.262001	47.330868	2.278205	-0.565636	-113.571354	-0.492524	0.591888
01BL_I3_O3	771	4	7.262001	47.330868	0.937524	-3.849889	-117.688003	-3.071253	7.026142
01BL_I3_O3	771	5	7.262001	47.330868	0.632028	-3.548869	-161.634369	15.852744	-31.544823
01BL_I3_O3	771	6	7.262001	47.330868	-2.110223	-4.676304	-147.468061	-4.029816	8.084731
01BL_I3_O3	771	7	7.262001	47.330868	0.000000	0.000000	0.000000	-6.020909	10.484629
01BL_I3_O3	771	8	7.262001	47.330868	0.000000	0.000000	0.000000	-1.932411	2.675098
01BL_I3_O3	771	9	7.262001	47.330868	0.000000	0.000000	0.000000	0.000000	0.000000
16BS_I4_O5	1284	0	4.353283	77.547772	0.696411	8.616652	46.515654	-2.074786	2.724943
16BS_I4_O5	1284	1	4.353283	77.547772	0.210401	4.122123	49.454785	-1.007458	1.229375
16BS_I4_O5	1284	2	4.353283	77.547772	-1.107183	10.458213	137.379969	1.429555	-1.779979
16BS_I4_O5	1284	3	4.353283	77.547772	-1.626442	5.165658	158.940741	1.861046	-2.598633
16BS_I4_O5	1284	4	4.353283	77.547772	-2.606312	6.332718	213.369861	-9.114668	11.508346
16BS_I4_O5	1284	5	4.353283	77.547772	-3.998958	5.046907	241.267700	-7.718121	9.195977
16BS_I4_O5	1284	6	4.353283	77.547772	-4.941650	4.624248	307.779067	-1.188864	1.293412
16BS_I4_O5	1284	7	4.353283	77.547772	-6.748895	2.362518	402.929929	5.632816	-7.416862
16BS_I4_O5	1284	8	4.353283	77.547772	-3.361914	7.577119	250.608032	19.697967	-24.669502
16BS_I4_O5	1284	9	4.353283	77.547772	0.000000	0.000000	0.000000	0.000000	0.000000
11EL_I1_M3_O4	1073	0	5.294048	1138.899098	0.000000	0.000000	0.000000	-95.877982	55.129381
11EL_I1_M3_O4	1073	1	5.294048	1138.899098	0.635167	0.226651	81.698924	-9.690797	5.564024
11EL_I1_M3_O4	1073	2	5.294048	1138.899098	-2.422140	4.829356	142.934178	-18.694656	11.102255
11EL_I1_M3_O4	1073	3	5.294048	1138.899098	-4.410281	-3.526694	190.424078	-7.178341	3.906531
11EL_I1_M3_O4	1073	4	5.294048	1138.899098	-6.929436	1.087227	245.351706	33.277244	-20.526933
11EL_I1_M3_O4	1073	5	5.294048	1138.899098	-9.675896	3.363638	288.640499	22.851259	-13.850648
11EL_I1_M3_O4	1073	6	5.294048	1138.899098	-11.524290	0.093643	365.321471	15.944580	-9.798965
11EL_I1_M3_O4	1073	7	5.294048	1138.899098	-8.835331	-1.729178	291.879877	26.349850	-16.100992
11EL_I1_M3_O4	1073	8	5.294048	1138.899098	-7.163635	-2.416918	272.385627	32.553366	-19.700450
11EL_I1_M3_O4	1073	9	5.294048	1138.899098	-2.504426	-2.097354	256.611668	-150.378153	96.061741
11EL_I1_M3_O5	1329	0	3.344042	1057.054250	0.302346	1.834107	23.854235	-5.794847	3.340146
11EL_I1_M3_O5	1329	1	3.344042	1057.054250	-0.549971	2.670027	24.531470	2.419025	-1.685066
11EL_I1_M3_O5	1329	2	3.344042	1057.054250	0.000000	0.000000	0.000000	0.000000	0.000000
11EL_I1_M3_O5	1329	3	3.344042	1057.054250	0.000000	0.000000	0.000000	0.000000	0.000000
11EL_I1_M3_O5	1329	4	3.344042	1057.054250	0.000000	0.000000	0.000000	0.000000	0.000000
11EL_I1_M3_O5	1329	5	3.344042	1057.054250	0.000000	0.000000	0.000000	0.000000	0.000000
11EL_I1_M3_O5	1329	6	3.344042	1057.054250	0.000000	0.000000	0.000000	0.000000	0.000000
11EL_I1_M3_O5	1329	7	3.344042	1057.054250	0.000000	0.000000	0.000000	0.000000	0.000000
11EL_I1_M3_O5	1329	8	3.344042	1057.054250	0.000000	0.000000	0.000000	0.000000	0.000000
11EL_I1_M3_O5	1329	9	3.344042	1057.054250	0.000000	0.000000	0.000000	0.000000	0.000000
09CL_S1_M2_O2	544	0	1.438593	1202.957580	0.261260	2.113583	6.748688	-0.827217	0.364205
09CL_S1_M2_O2	544	1	1.438593	1202.957580	0.041975	-0.088324	12.480241	-13.042843	6.191498
09CL_S1_M2_O2	544	2	1.438593	1202.957580	-0.142128	0.136071	19.788860	-21.292115	9.937267
09CL_S1_M2_O2	544	3	1.438593	1202.957580	-0.516150	-0.349896	35.690255	-27.270774	12.883395
09CL_S1_M2_O2	544	4	1.438593	1202.957580	-0.657441	-0.273550	37.955209	-17.933258	8.503978
09CL_S1_M2_O2	544	5	1.438593	1202.957580	-0.818706	-0.308973	43.280920	-43.937037	20.998169
09CL_S1_M2_O2	544	6	1.438593	1202.957580	-0.795577	1.278684	37.318388	-17.274932	8.309766
09CL_S1_M2_O2	544	7	1.438593	1202.957580	-1.029091	-0.625947	55.518022	-20.359659	9.822561
09CL_S1_M2_O2	544	8	1.438593	1202.957580	-0.832405	0.077008	44.976234	-8.326329	4.059713
09CL_S1_M2_O2	544	9	1.438593	1202.957580	1.051628	2.974653	29.303881	229.925838	-105.043360
13EL_I3_O4	1027	0	2.786835	36.373410	0.702636	-4.712203	-32.308776	-3.783542	3.164436
13EL_I3_O4	1027	1	2.786835	36.373410	1.468348	-6.866066	-85.145161	-6.636632	5.713598
13EL_I3_O4	1027	2	2.786835	36.373410	1.897918	-12.442568	-141.043167	-9.625720	8.496407
13EL_I3_O4	1027	3	2.786835	36.373410	2.591334	-6.102676	-149.541022	-25.034100	21.938054
13EL_I3_O4	1027	4	2.786835	36.373410	3.661482	-3.567493	-222.209766	-12.837123	11.234929
13EL_I3_O4	1027	5	2.786835	36.373410	3.721530	-8.916264	-257.887206	-14.919316	13.487119
13EL_I3_O4	1027	6	2.786835	36.373410	3.921922	-1.586746	-306.643373	-5.092814	4.965865
13EL_I3_O4	1027	7	2.786835	36.373410	0.000000	0.000000	0.000000	-1.001891	2.142905
13EL_I3_O4	1027	8	2.786835	36.373410	0.000000	0.000000	0.000000	0.000000	0.000000
13EL_I3_O4	1027	9	2.786835	36.373410	0.000000	0.000000	0.000000	0.000000	0.000000
07BL_I6_O6	1542	0	2.321550	66.807781	0.000000	0.000000	0.000000	0.000000	0.000000
07BL_I6_O6	1542	1	2.321550	66.807781	0.000000	0.000000	0.000000	-6.805132	6.772577
07BL_I6_O6	1542	2	2.321550	66.807781	4.741367	-0.320020	-121.487104	0.000000	0.000000
07BL_I6_O6	1542	3	2.321550	66.807781	0.000000	0.000000	0.000000	-0.422635	0.259381
07BL_I6_O6	1542	4	2.321550	66.807781	0.235194	-0.762335	-41.326258	0.000000	0.000000
07BL_I6_O6	1542	5	2.321550	66.807781	8.099130	-6.978044	-195.754690	0.000000	0.000000
07BL_I6_O6	1542	6	2.321550	66.807781	7.221987	-2.263393	-181.228171	-1.524928	2.588202
07BL_I6_O6	1542	7	2.321550	66.807781	7.828239	-4.978284	-191.959864	-5.822058	6.285254
