19	4	1.51808	0.430932	-0.00103195	3.45285	5.64854	-227.594	0	0
19	5	1.51808	0.430932	-0.00103195	0	0	0	136.581	-289.044
19	6	1.51808	0.430932	-0.00103195	3.17733	15.0611	-473.86	0	0
19	7	1.51808	0.430932	-0.00103195	0	0	0	-42.8109	90.1184
19	8	1.51808	0.430932	-0.00103195	0	0	0	0	0
19	9	1.51808	0.430932	-0.00103195	0	0	0	0	0
195	0	3.95459	0.653922	-0.00143859	0	0	0	0	0
195	1	3.95459	0.653922	-0.00143859	1.94649	0.710152	-20.1072	-1.69067	3.02894
195	2	3.95459	0.653922	-0.00143859	2.65582	4.64279	-49.1053	-0.321884	0.247792
195	3	3.95459	0.653922	-0.00143859	2.81716	2.65496	-76.1709	0.227622	0.118826
195	4	3.95459	0.653922	-0.00143859	2.93621	0.747503	-76.3379	-1.53477	2.93791
195	5	3.95459	0.653922	-0.00143859	2.77868	0.977571	-123.406	0.414557	-1.52278
195	6	3.95459	0.653922	-0.00143859	3.33858	-1.97649	-128.04	-6.38498	11.8808
195	7	3.95459	0.653922	-0.00143859	2.57399	9.85277	-185.549	14.9469	-32.4279
195	8	3.95459	0.653922	-0.00143859	1.8116	0.776318	-179.452	-4.16356	8.73898
195	9	3.95459	0.653922	-0.00143859	0	0	0	5.03997	-6.84732
210	0	2.45005	477.913	-852.735	0	0	0	0	0
210	1	2.45005	477.913	-852.735	0.524921	0.796163	-30.4736	5.33647	-12.282
210	2	2.45005	477.913	-852.735	0.993844	3.91384	-23.853	0.711894	-2.00521
210	3	2.45005	477.913	-852.735	2.09283	-1.63032	-85.1614	10.2777	-22.6876
210	4	2.45005	477.913	-852.735	3.01455	1.93941	-98.3734	2.31869	-6.04895
210	5	2.45005	477.913	-852.735	2.91526	2.54147	-143.618	-0.00826716	-0.887987
210	6	2.45005	477.913	-852.735	1.55734	4.15271	-170.521	-2.28339	5.42933
210	7	2.45005	477.913	-852.735	0.974183	-5.53768	-164.149	-11.1919	24.9956
210	8	2.45005	477.913	-852.735	1.20139	-0.630633	-213.033	7.08413	-14.7283
210	9	2.45005	477.913	-852.735	0	0	0	0	0
211	0	2.12443	504.448	-1128.09	0	0	0	0	0
211	1	2.12443	504.448	-1128.09	0	0	0	0	0
211	2	2.12443	504.448	-1128.09	1.90328	2.09321	-52.4858	-1.54537	2.81242
211	3	2.12443	504.448	-1128.09	2.2026	0.978788	-67.6103	-17.2399	36.5309
211	4	2.12443	504.448	-1128.09	2.60862	1.04055	-81.3586	-13.832	28.9714
211	5	2.12443	504.448	-1128.09	3.3722	0.501687	-137.657	-10.4319	22.0447
211	6	2.12443	504.448	-1128.09	2.5409	1.002	-123.665	-18.5248	38.6895
211	7	2.12443	504.448	-1128.09	2.08434	-1.05146	-165.887	-3.85351	7.76096
211	8	2.12443	504.448	-1128.09	0.669503	-0.930817	-156.873	-1.266	2.65666
211	9	2.12443	504.448	-1128.09	-0.0692772	-1.61855	-41.008	8.8306	-18.7235
219	0	1.80839	522.309	-1101.57	0	0	0	0	0
219	1	1.80839	522.309	-1101.57	0.538907	0.314059	-30.875	-0.837994	1.55407
219	2	1.80839	522.309	-1101.57	1.21521	0.765123	-47.659	3.42952	-6.06493
219	3	1.80839	522.309	-1101.57	1.96946	0.843962	-72.3491	4.39567	-8.02022
219	4	1.80839	522.309	-1101.57	2.46175	0.679563	-91.831	5.15333	-9.54607
219	5	1.80839	522.309	-1101.57	2.62671	0.973751	-121.988	8.52162	-15.5177
219	6	1.80839	522.309	-1101.57	2.68235	0.204129	-149.01	8.83382	-16.1538
219	7	1.80839	522.309	-1101.57	2.13369	0.191059	-173.958	11.6963	-21.4757
219	8	1.80839	522.309	-1101.57	1.19227	-1.21303	-158.823	10.4716	-19.2669
219	9	1.80839	522.309	-1101.57	0.821106	-4.6518	-84.2385	6.59941	-12.4016
27	0	3.24057	0.397737	-0.00100169	0	0	0	0	0
27	1	3.24057	0.397737	-0.00100169	1.32781	-0.291514	-22.6299	1.044	-1.86957
27	2	3.24057	0.397737	-0.00100169	2.05916	-2.97709	-75.2131	1.05673	-1.4997
27	3	3.24057	0.397737	-0.00100169	2.4413	-3.49273	-112.427	1.90525	-3.29138
27	4	3.24057	0.397737	-0.00100169	2.36844	-7.62751	-135.091	5.3243	-10.0842
27	5	3.24057	0.397737	-0.00100169	1.90461	-3.28774	-165.894	11.6099	-22.6874
27	6	3.24057	0.397737	-0.00100169	-0.176842	15.9153	-22.4403	-7.95301	12.7065
27	7	3.24057	0.397737	-0.00100169	-1.2971	22.3005	87.7394	5.89536	-11.3726
27	8	3.24057	0.397737	-0.00100169	3.10551	11.0706	511.478	0	0
27	9	3.24057	0.397737	-0.00100169	0	0	0	0	0
28	0	2.67003	0.389248	-0.00118891	0	0	0	0	0
28	1	2.67003	0.389248	-0.00118891	1.2976	-1.9087	-51.3573	-7.66146	11.7054
28	2	2.67003	0.389248	-0.00118891	1.18376	1.79937	-29.5317	-13.2819	19.4461
28	3	2.67003	0.389248	-0.00118891	1.82982	-3.9174	-128.471	-11.8061	17.9286
28	4	2.67003	0.389248	-0.00118891	1.78953	14.822	-54.4875	-28.0768	38.709
28	5	2.67003	0.389248	-0.00118891	0.914965	-1.20413	-134.954	49.1799	-78.632
28	6	2.67003	0.389248	-0.00118891	4.33568	43.4327	-117.334	0	0
28	7	2.67003	0.389248	-0.00118891	0	0	0	0	0
28	8	2.67003	0.389248	-0.00118891	0	0	0	0	0
28	9	2.67003	0.389248	-0.00118891	0	0	0	0	0
280	0	7.19035	0.329755	-0.000744775	0	0	0	0	0
280	1	7.19035	0.329755	-0.000744775	0	0	0	0	0
280	2	7.19035	0.329755	-0.000744775	-7.2265	-17.4838	123.545	-18.01	25.7557
280	3	7.19035	0.329755	-0.000744775	5.86762	6.0711	-82.4684	-41.2803	68.7068
280	4	7.19035	0.329755	-0.000744775	6.13786	-3.84225	-194.672	-33.8082	52.1144
280	5	7.19035	0.329755	-0.000744775	6.05135	-9.09242	-291.99	-38.8407	55.3267
280	6	7.19035	0.329755	-0.000744775	4.04725	15.7321	-126.926	11.2253	-18.2696
280	7	7.19035	0.329755	-0.000744775	0.892638	-0.423871	-45.5364	13.8003	-21.1828
280	8	7.19035	0.329755	-0.000744775	-1.95177	-15.786	59.5715	-18.1381	28.4478
280	9	7.19035	0.329755	-0.000744775	0	0	0	0	0
283	0	2.01911	548.989	-1314.74	0	0	0	0	0
283	1	2.01911	548.989	-1314.74	0.568781	0.321981	-48.3971	1.87975	-3.3479
283	2	2.01911	548.989	-1314.74	1.08201	0.694913	-41.0712	2.68214	-4.44537
283	3	2.01911	548.989	-1314.74	1.75306	-0.22476	-69.0607	-5.52135	9.1539
283	4	2.01911	548.989	-1314.74	2.24494	0.906994	-75.629	-20.5407	32.1849
283	5	2.01911	548.989	-1314.74	3.07957	-1.36964	-134.471	-47.592	74.8949
283	6	2.01911	548.989	-1314.74	2.6463	0.756275	-161.21	-64.606	101.696
283	7	2.01911	548.989	-1314.74	1.61888	1.46445	-172.912	-68.5409	108.088
283	8	2.01911	548.989	-1314.74	0.173408	-1.82369	-133.277	-59.048	92.8431
283	9	2.01911	548.989	-1314.74	0.275039	0.772019	-34.0766	-56.7515	88.4028
284	0	1.27808	536.055	-1115.2	0	0	0	0	0
284	1	1.27808	536.055	-1115.2	0.0303802	-0.226535	-12.5877	2.44654	-3.64958
284	2	1.27808	536.055	-1115.2	0.855374	0.683895	-46.24	22.0076	-32.8435
284	3	1.27808	536.055	-1115.2	1.7238	-0.205912	-73.0399	5.92193	-8.81224
284	4	1.27808	536.055	-1115.2	2.36291	-0.386761	-108.659	41.3976	-62.2944
284	5	1.27808	536.055	-1115.2	2.51786	-0.0949598	-114.846	35.6402	-53.5099
284	6	1.27808	536.055	-1115.2	2.53994	1.46122	-151.536	59.7462	-89.7977
284	7	1.27808	536.055	-1115.2	1.93061	0.597944	-167.441	47.1537	-70.6957
284	8	1.27808	536.055	-1115.2	1.17378	-1.47658	-158.755	71.8464	-108.096
284	9	1.27808	536.055	-1115.2	0.266642	1.13902	-98.8527	56.4283	-84.8718
292	0	0.527408	586.984	-1352.03	0	0	0	0	0
292	1	0.527408	586.984	-1352.03	-0.0340373	-0.177018	-22.6041	-5.57034	7.52254
292	2	0.527408	586.984	-1352.03	0.834817	-0.533192	-51.2716	-2.86572	3.9603
292	3	0.527408	586.984	-1352.03	1.44243	-0.398656	-61.6093	0.821556	-1.22836
292	4	0.527408	586.984	-1352.03	2.00801	-0.929008	-91.0634	3.27944	-4.38618
292	5	0.527408	586.984	-1352.03	2.25666	-0.305219	-109.59	5.29246	-7.18447
292	6	0.527408	586.984	-1352.03	2.37787	-0.413282	-136.525	8.24177	-11.2598
292	7	0.527408	586.984	-1352.03	2.04457	-0.382308	-168.526	10.1047	-13.7606
292	8	0.527408	586.984	-1352.03	0.838462	-0.52165	-168.456	11.5715	-15.7383
292	9	0.527408	586.984	-1352.03	0.357721	0.673752	-109.205	10.4684	-14.29
356	0	2.30096	544.84	-929.155	0	0	0	0	0
356	1	2.30096	544.84	-929.155	0.285791	-0.839491	-32.5232	2.93423	-3.80823
356	2	2.30096	544.84	-929.155	1.26806	-0.624679	-55.3565	-0.929107	0.526535
356	3	2.30096	544.84	-929.155	1.52936	0.729584	-65.4095	-14.3423	17.8825
356	4	2.30096	544.84	-929.155	1.48721	-1.38142	-72.3968	-22.8947	28.5381
356	5	2.30096	544.84	-929.155	2.16997	-0.0567781	-128.477	-33.836	42.0905
356	6	2.30096	544.84	-929.155	1.75677	1.96723	-156.194	-29.7174	36.8411
356	7	2.30096	544.84	-929.155	1.60953	-1.08103	-175.487	-41.5271	51.4212
356	8	2.30096	544.84	-929.155	1.08587	-1.07438	-184.189	38.1995	-47.3806
356	9	2.30096	544.84	-929.155	0.295167	-3.16153	-99.0447	-43.2774	53.8075
36	0	1.45003	0.486913	-0.00162467	0	0	0	0	0
36	1	1.45003	0.486913	-0.00162467	1.48415	-1.39914	-33.623	-3.15944	3.83661
36	2	1.45003	0.486913	-0.00162467	2.66579	1.40983	-83.6202	-2.37265	3.57422
36	3	1.45003	0.486913	-0.00162467	3.81149	-3.42127	-108.984	-1.46916	1.85806
36	4	1.45003	0.486913	-0.00162467	4.54061	0.204462	-156.075	11.1321	-15.8061
36	5	1.45003	0.486913	-0.00162467	4.23456	3.15569	-176.566	2.56573	-5.45421
36	6	1.45003	0.486913	-0.00162467	2.84188	11.4745	-30.9448	6.01262	-11.9412
36	7	1.45003	0.486913	-0.00162467	-0.92428	13.0092	113.371	-0.0467183	-0.308831
36	8	1.45003	0.486913	-0.00162467	0	0	0	0	0
36	9	1.45003	0.486913	-0.00162467	0	0	0	0	0
364	0	2.2114	544.011	-839.247	0	0	0	0	0
364	1	2.2114	544.011	-839.247	0	0	0	0	0
364	2	2.2114	544.011	-839.247	0.930142	1.48246	-57.8259	-6.91759	8.48572
364	3	2.2114	544.011	-839.247	1.15921	0.317764	-49.1856	-14.4907	17.789
364	4	2.2114	544.011	-839.247	2.50961	0.648782	-127.566	72.7933	-89.4275
364	5	2.2114	544.011	-839.247	2.23752	-3.8131	-145.633	84.2623	-103.191
364	6	2.2114	544.011	-839.247	1.67154	0.502821	-124.115	-5.3428	6.34258
364	7	2.2114	544.011	-839.247	1.86925	-1.86456	-154.932	-38.0417	45.9656
364	8	2.2114	544.011	-839.247	1.54959	-1.37948	-202	-18.7471	22.6828
364	9	2.2114	544.011	-839.247	0.60484	0.75995	-122.464	-40.2803	49.1851
365	0	0.580316	614.169	-1336.04	0	0	0	0	0
365	1	0.580316	614.169	-1336.04	-0.0526839	1.39975	-23.6139	-4.91551	5.49181
365	2	0.580316	614.169	-1336.04	0.843852	0.436229	-49.2856	2.33709	-2.69256
365	3	0.580316	614.169	-1336.04	1.40575	-0.361723	-70.0952	1.91622	-2.10515
365	4	0.580316	614.169	-1336.04	2.07198	-0.498177	-99.8278	9.61132	-10.9994
365	5	0.580316	614.169	-1336.04	2.11176	-0.634569	-118.817	10.7151	-12.1909
365	6	0.580316	614.169	-1336.04	1.82677	0.401421	-135.863	13.7546	-15.6322
365	7	0.580316	614.169	-1336.04	1.74611	-0.513664	-163.929	17.7358	-20.2994
365	8	0.580316	614.169	-1336.04	1.1226	-1.00129	-185.244	19.5441	-22.2992
365	9	0.580316	614.169	-1336.04	0.526959	1.82894	-131.889	18.0398	-20.7333
373	0	-0.898609	717.277	-2225.24	0	0	0	0	0
373	1	-0.898609	717.277	-2225.24	0	0	0	0	0
373	2	-0.898609	717.277	-2225.24	0.998327	3.95611	-44.3158	19.2885	-20.6114
373	3	-0.898609	717.277	-2225.24	2.12214	-2.83073	-77.0803	-68.7902	72.3162
373	4	-0.898609	717.277	-2225.24	2.87355	-2.15564	-120.603	-47.2153	49.9302
373	5	-0.898609	717.277	-2225.24	3.56027	0.0293768	-147.264	-41.722	43.8568
373	6	-0.898609	717.277	-2225.24	2.42137	-2.40339	-113.678	-29.242	30.8186
373	7	-0.898609	717.277	-2225.24	2.14647	-0.833776	-190.396	11.9088	-12.7589
373	8	-0.898609	717.277	-2225.24	0.730532	-0.113014	-191.554	-8.23045	8.65046
373	9	-0.898609	717.277	-2225.24	-0.326046	-4.3517	-147.383	-34.8155	36.8718
374	0	1.41853	544.055	-507.293	0	0	0	0	0
374	1	1.41853	544.055	-507.293	0.425265	-1.0197	-12.7931	2.81727	-2.94585
374	2	1.41853	544.055	-507.293	1.04232	0.311442	-55.2572	4.88317	-5.33501
374	3	1.41853	544.055	-507.293	1.1466	-0.626964	-69.5034	-68.8386	71.0006
374	4	1.41853	544.055	-507.293	0.698524	-4.50421	-81.5472	-6.90857	7.2903
374	5	1.41853	544.055	-507.293	1.50579	-6.68706	-150.544	-11.1752	11.7367
374	6	1.41853	544.055	-507.293	2.11445	2.30101	-230.904	-15.5597	16.1058
374	7	1.41853	544.055	-507.293	0.907755	-6.11152	-114.635	3.09035	-3.74642
374	8	1.41853	544.055	-507.293	1.17913	-3.90118	-199.08	29.5818	-31.0049
374	9	1.41853	544.055	-507.293	0	0	0	0	0
390	0	1.15257	0.67684	-0.00197511	0	0	0	0	0
390	1	1.15257	0.67684	-0.00197511	0.595407	-10.9181	20.3425	-2.85393	2.86845
390	2	1.15257	0.67684	-0.00197511	0	0	0	0	0
390	3	1.15257	0.67684	-0.00197511	0	0	0	-20.52	20.9696
390	4	1.15257	0.67684	-0.00197511	0	0	0	0	0
390	5	1.15257	0.67684	-0.00197511	3.37443	-0.852138	-170.57	0	0
390	6	1.15257	0.67684	-0.00197511	0	0	0	-38.7224	38.3511
390	7	1.15257	0.67684	-0.00197511	0	0	0	0	0
390	8	1.15257	0.67684	-0.00197511	0	0	0	0	0
390	9	1.15257	0.67684	-0.00197511	0	0	0	0	0
438	0	0.622031	642.216	-1371.73	0	0	0	0	0
438	1	0.622031	642.216	-1371.73	-0.114459	1.46809	-35.2045	-23.8528	23.7684
438	2	0.622031	642.216	-1371.73	1.18152	0.288076	-97.6295	-15.7082	15.5363
438	3	0.622031	642.216	-1371.73	1.44995	-0.698697	-91.1884	-2.79557	2.70694
438	4	0.622031	642.216	-1371.73	1.82372	0.434247	-122.987	-5.34697	5.26472
438	5	0.622031	642.216	-1371.73	2.28909	-0.795183	-156.664	-0.559327	0.562838
438	6	0.622031	642.216	-1371.73	2.18066	0.480789	-180.021	3.28778	-3.35054
438	7	0.622031	642.216	-1371.73	1.85651	-0.771652	-212.831	8.13591	-8.1605
438	8	0.622031	642.216	-1371.73	1.15231	-0.0428601	-211.179	8.49603	-8.53104
438	9	0.622031	642.216	-1371.73	0.901691	0.217987	-170.222	2.66347	-2.69403
45	0	3.1094	0.46107	-0.0015059	0	0	0	0	0
45	1	3.1094	0.46107	-0.0015059	2.42108	12.341	-81.787	0.550132	-0.78851
45	2	3.1094	0.46107	-0.0015059	3.55907	-3.99755	-70.6826	-2.64168	3.32488
45	3	3.1094	0.46107	-0.0015059	4.97694	-2.55005	-120.542	-5.55412	5.64496
45	4	3.1094	0.46107	-0.0015059	5.12529	-13.381	-231.99	28.1029	-32.2145
45	5	3.1094	0.46107	-0.0015059	4.90438	3.47271	-209.506	-13.9641	15.0744
45	6	3.1094	0.46107	-0.0015059	3.19357	3.69796	-153.113	-1.61249	0.96495
45	7	3.1094	0.46107	-0.0015059	-0.237239	26.1865	105.2	1.23818	-0.839223
45	8	3.1094	0.46107	-0.0015059	0	0	0	0	0
45	9	3.1094	0.46107	-0.0015059	0	0	0	0	0
53	0	0.896699	0.509349	-0.00179724	0	0	0	0	0
53	1	0.896699	0.509349	-0.00179724	0	0	0	-37.3696	39.593
53	2	0.896699	0.509349	-0.00179724	2.43986	-9.49831	-71.4399	19.8902	-20.7447
53	3	0.896699	0.509349	-0.00179724	2.61114	-4.76571	-68.0469	90.5117	-97.3225
53	4	0.896699	0.509349	-0.00179724	5.20944	-18.903	-255.072	47.9332	-51.7957
53	5	0.896699	0.509349	-0.00179724	4.73701	0.320969	-152.527	116.868	-125.584
53	6	0.896699	0.509349	-0.00179724	0.50824	-21.9176	-90.4702	-97.3235	101.634
53	7	0.896699	0.509349	-0.00179724	-1.01142	48.8471	-66.4978	0	0
53	8	0.896699	0.509349	-0.00179724	0	0	0	0	0
53	9	0.896699	0.509349	-0.00179724	0	0	0	0	0
54	0	4.23687	0.44034	-0.00138096	0	0	0	0	0
54	1	4.23687	0.44034	-0.00138096	0	0	0	4.18294	-3.81764
54	2	4.23687	0.44034	-0.00138096	4.64613	-0.585325	-61.5166	-16.9689	16.963
54	3	4.23687	0.44034	-0.00138096	5.3277	-5.60462	-115.391	-23.1213	23.0536
54	4	4.23687	0.44034	-0.00138096	5.72392	-12.4673	-209.188	-40.8938	41.3659
54	5	4.23687	0.44034	-0.00138096	5.47112	-8.21044	-258.709	-73.6101	72.5634
54	6	4.23687	0.44034	-0.00138096	4.42202	7.62549	-188.735	13.2056	-13.9459
54	7	4.23687	0.44034	-0.00138096	-0.295252	17.4683	-19.5114	51.248	-50.0011
54	8	4.23687	0.44034	-0.00138096	0	0	0	92.5427	-92.1486
54	9	4.23687	0.44034	-0.00138096	0	0	0	0	0
66	0	3.93934	0.667996	-0.00108269	0	0	0	0	0
66	1	3.93934	0.667996	-0.00108269	2.03559	0.69657	-21.5703	-0.135792	0.667532
66	2	3.93934	0.667996	-0.00108269	2.53541	0.468571	-31.0186	-0.457854	1.38824
66	3	3.93934	0.667996	-0.00108269	3.17595	1.80126	-53.0499	-0.133338	-0.273658
66	4	3.93934	0.667996	-0.00108269	3.67075	1.31935	-71.2085	-0.602334	1.96739
66	5	3.93934	0.667996	-0.00108269	4.54534	1.70811	-114.109	-6.52923	30.0087
66	6	3.93934	0.667996	-0.00108269	4.68342	0.228842	-155.012	-15.8559	70.5188
66	7	3.93934	0.667996	-0.00108269	4.9677	-6.16835	-338.062	0.614572	-5.65276
66	8	3.93934	0.667996	-0.00108269	5.7585	-29.5962	-33.4424	0	0
66	9	3.93934	0.667996	-0.00108269	0	0	0	5.56998	4.89548
72	0	3.37222	0.303077	-0.000335843	0	0	0	0	0
72	1	3.37222	0.303077	-0.000335843	1.5243	0.401705	-16.8239	-0.262382	0.949682
72	2	3.37222	0.303077	-0.000335843	2.08317	3.40079	-43.424	-0.245224	-1.067
72	3	3.37222	0.303077	-0.000335843	2.92866	-0.360901	-83.2911	-0.115599	-1.48262
72	4	3.37222	0.303077	-0.000335843	2.45362	-1.25222	-83.0152	-0.0689955	0.912796
72	5	3.37222	0.303077	-0.000335843	2.1684	-1.07577	-72.9866	0.0920403	-3.75247
72	6	3.37222	0.303077	-0.000335843	1.91695	-0.918663	-121.096	0.502136	-3.40133
72	7	3.37222	0.303077	-0.000335843	1.60008	3.97272	-127.672	-0.11837	0.308408
72	8	3.37222	0.303077	-0.000335843	0.643193	4.85343	-118.783	-0.331082	-0.0143352
72	9	3.37222	0.303077	-0.000335843	0.582895	9.8887	41.4436	0.581606	1.99917
74	0	1.9474	445.225	-711.979	0	0	0	0	0
74	1	1.9474	445.225	-711.979	0.515489	0.0213231	-28.4401	0.0539707	-0.470612
74	2	1.9474	445.225	-711.979	1.32806	-0.0335214	-50.8452	0.196779	-1.54908
74	3	1.9474	445.225	-711.979	1.89403	-0.461884	-70.5307	0.31875	-1.93319
74	4	1.9474	445.225	-711.979	2.436	-0.467763	-93.4204	0.456475	-3.23447
74	5	1.9474	445.225	-711.979	2.81847	-0.425066	-128.354	0.619247	-4.28498
74	6	1.9474	445.225	-711.979	2.73814	-0.498483	-151.051	1.05283	-6.77332
74	7	1.9474	445.225	-711.979	2.37988	-0.866823	-168.912	0.793106	-5.36911
74	8	1.9474	445.225	-711.979	1.64965	-0.136511	-180.975	0.629261	-4.22662
74	9	1.9474	445.225	-711.979	1.05858	0.212239	-136.81	0.480802	-3.24769
