sw_slcid,sw_slid,sw_bcid,sw_seg_pos,sw_seg_angle,sw_seg_quality,sw_local_pos,sw_local_slope,sw_chamber_id,sw_chamber_ieta,offline_pos,offline_angle
0,0,0,44964,2964,1,2340,4636,0,0,5620.958008,0.7234
0,0,0,64973,2929,1,2477,4715,1,0,8122.619141,0.7143
0,0,0,86782,3067,1,3468,4406,2,0,10866.838867,0.7075
0,0,0,44964,2964,1,2340,4636,0,0,5620.958008,0.7234
0,0,0,64973,2929,1,2477,4715,1,0,8122.619141,0.7143
0,0,0,86924,2904,1,2444,4775,2,0,10866.838867,0.7075
0,0,0,26884,4139,1,2458,2569,0,0,-9999.000000,1.5707
0,0,0,38935,3956,1,2552,2831,1,0,4867.745605,0.9649
0,0,0,52158,3921,1,2423,2884,2,0,6520.375488,0.9565
0,0,0,36096,3371,1,2355,3799,0,0,4512.414062,0.8226
0,0,0,2006,6212,1,2093,222,1,0,251.711227,1.5203
0,0,0,3025,6203,1,2954,231,2,0,378.260559,1.5144
0,0,0,27317,3913,1,2597,2895,0,0,3412.841553,0.9593
0,0,0,39505,3960,1,2257,2825,1,0,4938.442383,0.9666
0,0,0,52452,3985,1,2444,2789,2,0,6556.658691,0.9728
0,0,0,27317,3913,1,2597,2895,0,0,3412.841553,0.9593
0,0,0,39505,3960,1,2737,2825,1,0,4938.442383,0.9666
0,0,0,52452,3985,1,2925,2789,2,0,6556.658691,0.9728
0,0,0,16446,4791,1,2692,1737,0,0,2056.128906,1.1692
0,0,0,23821,4819,1,2506,1704,1,0,2977.802246,1.1763
0,0,0,31601,4843,1,2244,1675,2,0,3950.398193,1.1825
0,0,0,16446,4791,1,2692,1737,0,0,2056.128906,1.1692
0,0,0,23819,4820,1,2984,1702,1,0,2977.802246,1.1763
0,0,0,31601,4843,1,2724,1675,2,0,3950.398193,1.1825
0,0,0,32042,3297,1,1830,3939,0,0,4255.424805,0.8613
0,0,0,34040,3530,1,2303,3513,0,0,4255.424805,0.8613
0,0,0,49234,3481,1,2439,3598,1,0,6154.961914,0.8506
0,0,0,65990,3445,1,2749,3663,2,0,8249.047852,0.8408
0,0,0,11005,5365,1,2691,1093,0,0,1375.864746,1.3094
0,0,0,15593,5411,1,2337,1044,1,0,1949.472778,1.3206
0,0,0,20311,5450,1,2400,1003,2,0,2539.120605,1.3302
0,0,0,11004,5365,1,2690,1093,0,0,1375.864746,1.3094
0,0,0,15594,5408,1,2336,1047,1,0,1949.472778,1.3206
0,0,0,17661,4681,1,2622,1868,0,0,2207.794922,1.1429
0,0,0,25566,4719,1,2521,1822,1,0,3195.950195,1.1519
0,0,0,33873,4752,1,2362,1783,2,0,4234.650879,1.1596
0,0,0,17661,4681,1,2622,1868,0,0,2207.794922,1.1429
0,0,0,25565,4719,1,2520,1822,1,0,3195.950195,1.1519
0,0,0,33873,4753,1,2361,1782,2,0,4234.650879,1.1596
0,0,0,15635,4948,1,2650,1554,0,0,1954.634521,1.2079
0,0,0,22645,4800,1,2536,1726,1,0,2831.199951,1.1712
0,0,0,30949,4677,1,2676,1873,2,0,3869.826660,1.1453
0,0,0,15634,4948,1,2649,1554,0,0,1954.634521,1.2079
0,0,0,22645,4800,1,3017,1726,1,0,2831.199951,1.1712
0,0,0,13271,5158,1,2907,1318,0,0,1659.049683,1.2593
0,0,0,18643,5275,1,2245,1190,1,0,-9999.000000,1.5707
0,0,0,29791,3858,1,2544,2979,0,0,3724.807861,0.9398
0,0,0,42508,3878,1,2379,2949,1,0,5313.874023,0.9463
0,0,0,56022,3906,1,2265,2906,2,0,7003.653809,0.9518
0,0,0,29790,3858,1,2203,2979,0,0,3724.807861,0.9398
0,0,0,42509,3877,1,1419,2950,1,0,5313.874023,0.9463
0,0,0,32975,3636,1,2711,3332,0,0,4122.030273,0.8877
0,0,0,47137,3667,1,1906,3282,1,0,5892.706543,0.8946
0,0,0,32975,3636,1,2711,3332,0,0,4122.030273,0.8877
0,0,0,47136,3667,1,2385,3281,1,0,5892.706543,0.8946
0,0,0,62192,3686,1,2269,3250,2,0,7774.447754,0.9003
0,0,0,3416,6078,1,2458,356,0,0,427.463867,1.4823
0,0,0,5037,6047,1,2986,388,1,0,630.354980,1.4740
0,0,0,6947,6016,1,3412,419,2,0,868.921509,1.4670
0,0,0,3416,6078,1,2344,356,0,0,427.463867,1.4823
0,0,0,5037,6047,1,2505,388,1,0,630.354980,1.4740
0,0,0,6947,6017,1,2932,418,2,0,868.921509,1.4670
0,0,0,48777,2815,1,2668,4990,0,0,6098.130859,0.6863
0,0,0,69707,2904,1,1798,4774,1,0,8713.874023,0.7086
0,0,0,48777,2815,1,2668,4990,0,0,6098.130859,0.6863
0,0,0,69709,2903,1,2280,4777,1,0,8713.874023,0.7086
0,0,0,91345,2971,1,2021,4620,2,0,11418.818359,0.7245
0,0,0,14921,4877,1,2602,1636,0,0,1865.554688,1.1890
0,0,0,22061,4843,1,3339,1675,1,0,2758.526611,1.1780
0,0,0,14921,4877,1,2121,1636,0,0,1865.554688,1.1890
0,0,0,22064,4827,1,2846,1694,1,0,2758.526611,1.1780
0,0,0,30017,4786,1,2856,1743,2,0,3752.411377,1.1680
0,0,0,9979,5385,1,2578,1072,0,0,1247.668823,1.3148
0,0,0,14639,5351,1,2771,1108,1,0,1830.136475,1.3063
0,0,0,9979,5385,1,2578,1072,0,0,1247.668823,1.3148
0,0,0,14639,5351,1,2772,1108,1,0,1830.136475,1.3063
0,0,0,19827,5338,1,2562,1122,2,0,2479.733154,1.2991
0,0,0,42158,3091,1,2225,4355,0,0,5270.959473,0.7527
0,0,0,61034,3049,1,2357,4446,1,0,7630.300781,0.7431
0,0,0,81773,3016,1,2475,4518,2,0,10222.111328,0.7359
0,0,0,42158,3091,1,2225,4355,0,0,5270.959473,0.7527
0,0,0,61033,3049,1,2837,4446,1,0,7630.300781,0.7431
0,0,0,16899,4783,1,2151,1746,0,0,2112.643799,1.1669
0,0,0,24605,4693,1,2492,1853,1,0,3076.101807,1.1452
0,0,0,16899,4784,1,2151,1745,0,0,2112.643799,1.1669
0,0,0,24606,4692,1,2493,1854,1,0,3076.101807,1.1452
0,0,0,33406,4618,1,2235,1945,2,0,4176.000977,1.1272
0,0,0,2786,6329,1,2595,105,1,0,348.694153,1.5450
0,0,0,3180,6366,1,2456,67,2,0,397.643433,1.5541
0,0,0,45305,2895,1,1940,4796,0,0,5663.556152,0.7071
0,0,0,66017,2858,1,2482,4885,1,0,8253.120117,0.6963
0,0,0,88817,2825,1,2409,4965,2,0,11103.333984,0.6886
0,0,0,45306,2895,1,1941,4796,0,0,5663.556152,0.7071
0,0,0,65864,3032,1,3516,4483,1,0,8253.120117,0.6963
0,0,0,3479,6199,1,2897,235,1,0,435.222260,1.5130
0,0,0,4676,6159,1,2851,275,2,0,584.690918,1.5035
0,0,0,25474,4709,1,2595,1834,0,0,-9999.000000,1.5707
0,0,0,37078,4050,1,2330,2695,1,0,4635.019531,0.9885
0,0,0,49654,4013,1,2461,2748,2,0,6207.223145,0.9793
0,0,0,46829,2877,1,2250,4838,0,0,5854.595703,0.7012
0,0,0,67891,2814,1,2765,4993,1,0,8487.429688,0.6860
0,0,0,46829,2877,1,2249,4839,0,0,5854.595703,0.7012
0,0,0,67891,2814,1,2285,4992,1,0,8487.429688,0.6860
0,0,0,91273,2770,1,1906,5102,2,0,-9999.000000,1.5707
0,0,0,20190,4589,1,2790,1980,0,0,2524.080078,1.1204
0,0,0,24359,4185,1,2262,2505,0,0,3045.216309,1.0215
0,0,0,34862,4209,1,1952,2473,1,0,4361.436035,1.0395
0,0,0,45743,4424,1,2373,2188,2,0,5724.877930,1.0537
0,0,0,24359,4185,1,2262,2505,0,0,3045.216309,1.0215
0,0,0,34862,4209,1,1952,2473,1,0,4361.436035,1.0395
0,0,0,39142,3275,1,2243,3980,0,0,4893.417480,0.7989
0,0,0,56067,3306,1,1568,3920,1,0,7008.952637,0.8066
0,0,0,74038,3333,1,2512,3869,2,0,9255.716797,0.8127
0,0,0,39142,3275,1,2316,3980,0,0,4893.417480,0.7989
0,0,0,56066,3306,1,2047,3920,1,0,7008.952637,0.8066
0,0,0,38514,3224,1,2172,4081,0,0,4814.684082,0.7866
0,0,0,56174,3181,1,2509,4168,1,0,7022.753906,0.7755
0,0,0,75628,3144,1,2457,4243,2,0,9453.951172,0.7672
0,0,0,38514,3225,1,2172,4080,0,0,4814.684082,0.7866
0,0,0,56050,3332,1,3503,3871,1,0,7022.753906,0.7755
0,0,0,28977,3853,1,2281,2986,0,0,3622.577637,0.9405
0,0,0,42298,3689,1,3123,3245,1,0,-9999.000000,1.5707
0,0,0,35657,3467,1,2570,3623,0,0,4457.323730,0.8465
0,0,0,51067,3494,1,2281,3576,1,0,6383.595703,0.8527
0,0,0,67449,3503,1,2401,3559,2,0,8432.798828,0.8587
0,0,0,35657,3467,1,2571,3623,0,0,4457.323730,0.8465
0,0,0,51067,3494,1,1800,3576,1,0,6383.595703,0.8527
0,0,0,47672,2853,1,2451,4895,0,0,5960.033203,0.6955
0,0,0,68922,2800,1,2392,5028,1,0,8616.006836,0.6833
0,0,0,92382,2764,1,2667,5117,2,0,11548.646484,0.6741
0,0,0,47672,2853,1,2452,4895,0,0,5960.033203,0.6955
0,0,0,68922,2800,1,2392,5028,1,0,8616.006836,0.6833
0,0,0,2851,6122,1,2458,312,0,0,356.435028,1.4938
0,0,0,3709,6373,1,2080,60,1,0,465.025787,1.5514
0,0,0,31549,3713,1,2358,3206,0,0,3943.742676,0.9066
0,0,0,45573,3623,1,2552,3355,1,0,-9999.000000,1.5707
0,0,0,61242,3567,1,2585,3448,2,0,7656.330566,0.8719
0,0,0,31549,3713,1,2358,3206,0,0,3943.742676,0.9066
0,0,0,45571,3623,1,2549,3355,1,0,-9999.000000,1.5707
0,0,0,61109,3751,1,3564,3145,2,0,7656.330566,0.8719
0,0,0,24896,4123,1,2309,2592,0,0,3113.771729,0.9990
0,0,0,36236,4160,1,3194,2540,1,0,4537.235352,0.9904
0,0,0,24895,4123,1,2308,2592,0,0,3113.771729,0.9990
0,0,0,36296,4058,1,2698,2684,1,0,4537.235352,0.9904
0,0,0,48845,3955,1,2685,2833,2,0,6100.590820,0.9834
0,0,0,33163,3573,1,2527,3439,0,0,4145.701172,0.8718
0,0,0,47721,3623,1,2525,3354,1,0,5966.126465,0.8824
0,0,0,63128,3648,1,2159,3313,2,0,7891.624023,0.8899
0,0,0,33163,3573,1,2527,3439,0,0,4145.701172,0.8718
0,0,0,47721,3623,1,2524,3354,1,0,5966.126465,0.8824
0,0,0,63128,3648,1,1679,3313,2,0,7891.624023,0.8899
0,0,0,9045,5501,1,2724,949,0,0,1130.655151,1.3434
0,0,0,12933,5556,1,2446,891,1,0,1616.650513,1.3566
0,0,0,16961,5585,1,1880,861,2,0,2120.236328,1.3639
0,0,0,9045,5501,1,2724,949,0,0,1130.655151,1.3434
0,0,0,12930,5558,1,2443,889,1,0,1616.650513,1.3566
0,0,0,16961,5584,1,2360,862,2,0,2120.236328,1.3639
0,0,0,33204,3587,1,2628,3414,0,0,4150.796875,0.8756
0,0,0,47677,3624,1,2437,3353,1,0,5960.291504,0.8857
0,0,0,62972,3659,1,2344,3295,2,0,7872.089844,0.8930
0,0,0,33204,3587,1,2628,3414,0,0,4150.796875,0.8756
0,0,0,47677,3624,1,2438,3353,1,0,5960.291504,0.8857
