01L_283	2	4.6265	391.685	1.06747	0.879147	-44.1416	-4.22328	6.69683
01L_283	3	4.6265	391.685	0.814113	0.69909	-73.5683	-6.26404	10.0947
01L_283	4	4.6265	391.685	0.249213	-1.33762	-77.9203	-23.1525	36.6565
01L_283	5	4.6265	391.685	0.129589	1.82979	-114.661	-42.9917	67.6143
01L_283	6	4.6265	391.685	0.675896	-0.268867	-169.525	-43.6024	68.9629
01L_283	7	4.6265	391.685	0.276881	-2.15183	-188.862	-58.9559	93.1786
01L_283	8	4.6265	391.685	0.631307	-3.63675	-189.406	-42.5472	67.3624
01L_283	9	4.6265	391.685	1.95697	1.31564	-134.966	-54.9382	85.4661
01L_284	0	3.69248	402.31	0	0	0	0	0
01L_284	1	3.69248	402.31	1.53655	-0.559354	-48.4842	6.47632	-9.11101
01L_284	2	3.69248	402.31	0.984689	0.192439	-45.7218	13.0179	-19.5926
01L_284	3	3.69248	402.31	0.734843	-0.541562	-65.5193	16.825	-25.265
01L_284	4	3.69248	402.31	0.832224	0.0811817	-93.2958	40.4836	-60.8824
01L_284	5	3.69248	402.31	0.849789	1.82512	-117.115	48.3788	-73.1142
01L_284	6	3.69248	402.31	1.12928	0.3951	-156.482	57.102	-85.6879
01L_284	7	3.69248	402.31	0.689744	-2.39004	-164.265	65.8927	-98.7891
01L_284	8	3.69248	402.31	0.514792	1.67112	-152.681	67.7712	-101.772
01L_284	9	3.69248	402.31	2.38195	0.331703	-156.968	63.6415	-96.0492
01L_292	0	3.86519	426.485	0	0	0	0	0
01L_292	1	3.86519	426.485	1.51517	-0.290648	-24.5349	-4.31284	5.81779
01L_292	2	3.86519	426.485	1.45517	-0.0180005	-49.9563	0.373598	-0.48133
01L_292	3	3.86519	426.485	1.16891	0.00803672	-71.4853	-0.79915	1.1077
01L_292	4	3.86519	426.485	1.0825	-0.643245	-102.795	0.335288	-0.445869
01L_292	5	3.86519	426.485	0.84331	-0.299676	-113.279	5.29458	-7.24959
01L_292	6	3.86519	426.485	0.942944	-0.55464	-142.494	7.3701	-10.0616
01L_292	7	3.86519	426.485	1.04722	-0.337901	-180.079	12.2437	-16.6874
01L_292	8	3.86519	426.485	0.719391	-0.357749	-162.318	12.5208	-17.0127
01L_292	9	3.86519	426.485	1.74491	-1.23781	-138.102	14.3158	-19.5886
01L_356	0	3.56851	454.134	0	0	0	0	0
01L_356	1	3.56851	454.134	0.825669	-0.305385	-32.8478	0.126655	-0.19324
01L_356	2	3.56851	454.134	0.926895	-0.375982	-54.7203	-18.4444	23.2411
01L_356	3	3.56851	454.134	0.836455	0.924701	-70.6264	-25.46	32.0196
01L_356	4	3.56851	454.134	1.00217	0.113897	-86.8328	-16.7948	20.8205
01L_356	5	3.56851	454.134	1.14995	-0.886906	-127.452	-44.3156	54.9734
01L_356	6	3.56851	454.134	1.14003	-0.379309	-151.455	-38.5596	47.7655
01L_356	7	3.56851	454.134	1.26993	-0.31269	-182.504	1.86578	-2.52084
01L_356	8	3.56851	454.134	1.07993	-0.991141	-168.49	-24.0436	29.8454
01L_356	9	3.56851	454.134	1.71812	-0.226748	-134.781	-22.5732	27.9847
01L_36	0	3.90593	0.342425	0	0	0	0	0
01L_36	1	3.90593	0.342425	2.00474	-0.610179	-38.9628	-2.74069	3.82004
01L_36	2	3.90593	0.342425	2.38874	-0.125508	-65.8074	-1.47102	1.7198
01L_36	3	3.90593	0.342425	3.39352	-2.75836	-159.422	3.48485	-4.38915
01L_36	4	3.90593	0.342425	3.72654	-3.49827	-177.933	-4.30123	4.15428
01L_36	5	3.90593	0.342425	3.77887	-3.70578	-110.886	11.5775	-17.7387
01L_36	6	3.90593	0.342425	5.56606	-4.66373	-142.248	27.1433	-38.8775
01L_36	7	3.90593	0.342425	7.48659	24.7837	-107.466	34.6224	-45.0786
01L_36	8	3.90593	0.342425	6.13578	-25.9114	13.9307	1.68256	-1.19212
01L_36	9	3.90593	0.342425	14.0241	12.9354	105.343	0	0
01L_364	0	4.69025	410.216	0	0	0	0	0
01L_364	1	4.69025	410.216	0	0	0	0	0
